raw extension,env ext,raw flex,env flex
2.71,0.48,2.59,0.55
2.6,0.48,2.68,0.57
3.34,0.49,2.58,0.6
2.52,0.54,2.61,0.63
2.32,0.6,2.46,0.64
2.99,0.63,2.66,0.64
2.71,0.63,2.59,0.65
3.21,0.64,2.56,0.68
2.96,0.65,2.58,0.69
2.75,0.64,2.6,0.72
2.7,0.62,2.53,0.73
2.82,0.61,2.62,0.75
2.78,0.6,2.56,0.79
3,0.59,2.58,0.81
3.04,0.6,2.61,0.85
2.76,0.62,2.6,0.88
2.45,0.63,2.63,0.91
2.75,0.62,2.6,0.95
3.5,0.65,2.6,1
2.47,0.7,2.54,1.04
1.89,0.73,2.57,1.06
2.94,0.82,2.59,1.07
3.36,0.83,2.55,1.09
2.86,0.81,2.61,1.11
2.86,0.79,2.64,1.14
2.94,0.76,2.59,1.18
3.04,0.74,2.58,1.22
2.62,0.73,2.62,1.25
2.79,0.71,2.62,1.28
2.82,0.69,2.58,1.32
2.88,0.67,2.61,1.35
3.13,0.66,2.6,1.39
2.86,0.71,2.67,1.45
2.59,0.72,2.61,1.51
2.54,0.7,2.61,1.57
2.74,0.7,2.61,1.61
2.84,0.68,2.6,1.68
2.81,0.66,2.56,1.73
3.05,0.65,2.63,1.77
2.51,0.64,2.56,1.82
2.95,0.69,2.6,1.86
2.7,0.69,2.55,1.89
3.03,0.68,2.61,1.92
2.91,0.66,2.56,1.97
2.83,0.65,2.56,2.01
3,0.63,2.53,2.05
2.83,0.63,2.63,2.08
2.68,0.61,2.59,2.14
2.7,0.6,2.62,2.19
2.83,0.59,2.57,2.24
2.96,0.58,2.6,2.28
2.94,0.57,2.58,2.32
2.9,0.55,2.62,2.36
2.63,0.55,2.61,2.4
2.9,0.54,2.59,2.46
2.88,0.52,2.5,2.5
2.62,0.51,2.64,2.53
3.02,0.51,2.58,2.57
2.83,0.51,2.57,2.61
3.05,0.53,2.61,2.65
2.7,0.56,2.59,2.7
2.73,0.54,2.62,2.73
2.5,0.56,2.49,2.77
2.9,0.57,2.6,2.8
3.05,0.57,2.6,2.83
2.97,0.56,2.61,2.87
2.9,0.57,2.59,2.91
2.94,0.6,2.63,2.96
2.9,0.62,2.57,3.01
2.09,0.63,2.61,3.05
2.94,0.67,2.49,3.09
2.64,0.7,2.52,3.09
3.21,0.69,2.61,3.11
2.85,0.67,2.61,3.14
3.05,0.66,2.61,3.17
3.03,0.67,2.49,3.19
3.04,0.66,2.61,3.21
2.79,0.67,2.61,3.24
2.53,0.65,2.61,3.26
2.7,0.67,2.6,3.29
3.01,0.66,2.62,3.33
2.89,0.65,2.48,3.35
3.05,0.63,2.49,3.36
2.99,0.63,2.6,3.36
2.71,0.63,2.63,3.38
2.73,0.61,2.59,3.4
2.97,0.6,2.58,3.43
2.91,0.6,2.52,3.44
2.88,0.6,2.59,3.44
2.85,0.59,2.57,3.46
2.61,0.62,2.55,3.46
2.91,0.61,2.6,3.46
3.01,0.59,2.57,3.46
2.94,0.62,2.66,3.47
2.89,0.64,2.61,3.49
2.12,0.65,2.53,3.5
3.12,0.67,2.48,3.5
3.12,0.66,2.6,3.49
2.9,0.67,2.6,3.49
3.18,0.67,2.62,3.49
3.01,0.74,2.66,3.51
2.57,0.81,2.51,3.53
1.55,0.89,2.58,3.53
2.97,1.05,2.56,3.52
3.71,1.05,2.49,3.5
3.48,1.09,2.69,3.48
2.57,1.13,2.61,3.48
1.95,1.14,2.64,3.5
2.87,1.18,2.46,3.5
2.88,1.15,2.5,3.5
3.2,1.14,2.59,3.48
2.03,1.14,2.57,3.46
3.1,1.13,2.64,3.44
3.2,1.15,2.61,3.45
2.35,1.15,2.52,3.46
2.34,1.15,2.7,3.45
3.14,1.21,2.39,3.46
3.15,1.18,2.49,3.41
2.93,1.14,2.57,3.37
2.43,1.12,2.64,3.36
2.99,1.1,2.52,3.34
2.87,1.08,2.65,3.32
2.43,1.06,2.61,3.32
2.97,1.05,2.44,3.32
2.76,1.03,2.61,3.28
2.97,1.01,2.61,3.27
2.7,0.99,2.64,3.27
3.23,0.97,2.55,3.26
2.8,0.97,2.63,3.26
2.57,0.98,2.62,3.26
3.2,0.99,2.41,3.24
3.12,0.97,2.63,3.22
2.84,1,2.56,3.24
2.14,1,2.54,3.22
2.8,1.05,2.59,3.18
2.89,1.03,2.53,3.14
2.56,1.01,2.64,3.1
2.93,0.98,2.61,3.08
2.79,0.95,2.55,3.05
2.88,0.91,2.81,3.04
2.79,0.9,2.52,3.06
2.75,0.87,2.62,3.04
3.03,0.85,2.53,3.02
3.02,0.85,2.59,2.98
2.88,0.87,2.59,2.97
2.35,0.87,2.58,2.93
2.59,0.89,2.57,2.91
3.22,0.89,2.57,2.88
3,0.89,2.63,2.86
2.82,0.89,2.64,2.84
2.51,0.87,2.6,2.85
2.95,0.85,2.53,2.85
2.9,0.83,2.56,2.83
2.77,0.8,2.59,2.82
2.67,0.78,2.58,2.81
2.72,0.76,2.57,2.81
2.97,0.75,2.57,2.77
2.94,0.73,2.65,2.76
2.88,0.76,2.58,2.77
2.96,0.78,2.54,2.77
2.3,0.78,2.58,2.75
2.68,0.78,2.61,2.74
2.53,0.81,2.57,2.73
3.06,0.82,2.5,2.71
3.16,0.8,2.54,2.67
2.45,0.79,2.57,2.64
2.98,0.78,2.62,2.61
2.81,0.76,2.59,2.6
2.91,0.74,2.56,2.57
2.74,0.73,2.58,2.56
2.92,0.73,2.64,2.56
2.7,0.72,2.52,2.54
2.43,0.71,2.58,2.53
2.75,0.72,2.66,2.5
2.96,0.7,2.56,2.49
3.05,0.69,2.48,2.48
2.83,0.68,2.6,2.44
2.53,0.68,2.57,2.43
3.06,0.68,2.62,2.41
3.06,0.68,2.61,2.39
2.87,0.7,2.59,2.38
2.6,0.71,2.58,2.37
2.46,0.72,2.57,2.35
3.06,0.72,2.55,2.33
2.91,0.71,2.58,2.31
2.83,0.69,2.59,2.3
2.89,0.67,2.52,2.27
2.82,0.66,2.62,2.24
2.8,0.65,2.55,2.23
2.83,0.63,2.57,2.21
2.89,0.64,2.55,2.19
2.82,0.63,2.62,2.17
3.01,0.66,2.61,2.17
2.56,0.69,2.62,2.17
2.63,0.72,2.51,2.15
3.17,0.73,2.56,2.11
2.7,0.71,2.56,2.08
2.92,0.7,2.62,2.04
3.17,0.7,2.63,2.04
2.67,0.71,2.46,2.01
2.86,0.71,2.67,2
2.66,0.7,2.51,2
2.33,0.7,2.56,1.98
3.18,0.72,2.55,1.97
3,0.71,2.52,1.94
2.75,0.69,2.6,1.92
2.83,0.66,2.59,1.89
2.8,0.65,2.59,1.88
2.86,0.63,2.58,1.86
2.81,0.63,2.58,1.85
2.71,0.61,2.62,1.84
2.93,0.61,2.41,1.83
3.12,0.63,2.65,1.82
2.22,0.66,2.53,1.81
2.68,0.68,2.59,1.79
2.85,0.69,2.55,1.77
2.49,0.68,2.54,1.74
2.97,0.67,2.57,1.72
2.92,0.65,2.6,1.7
2.86,0.64,2.57,1.68
2.85,0.62,2.6,1.67
2.86,0.61,2.59,1.65
2.91,0.6,2.61,1.65
2.83,0.6,2.55,1.64
2.79,0.59,2.62,1.64
2.73,0.58,2.48,1.64
2.95,0.58,2.45,1.59
3.03,0.57,2.61,1.55
2.91,0.57,2.59,1.53
2.71,0.56,2.63,1.51
2.83,0.55,2.57,1.51
2.75,0.55,2.6,1.49
2.83,0.54,2.58,1.48
2.83,0.53,2.59,1.47
3.13,0.54,2.57,1.45
2.63,0.57,2.62,1.43
2.45,0.57,2.65,1.44
2.54,0.6,2.55,1.44
3.13,0.61,2.56,1.43
3,0.6,2.56,1.41
2.71,0.59,2.54,1.4
2.75,0.58,2.55,1.38
3,0.58,2.68,1.37
2.82,0.6,2.58,1.37
1.92,0.62,2.55,1.37
2.86,0.64,2.48,1.36
3.02,0.63,2.55,1.33
2.96,0.62,2.6,1.3
2.81,0.61,2.59,1.28
2.79,0.59,2.57,1.27
2.88,0.58,2.73,1.25
2.83,0.57,2.62,1.28
2.96,0.57,2.56,1.27
2.92,0.56,2.68,1.28
2.73,0.57,2.55,1.27
2.12,0.58,2.51,1.26
2.79,0.58,2.55,1.23
2.96,0.57,2.53,1.19
2.85,0.55,2.6,1.16
2.84,0.54,2.6,1.14
2.84,0.53,2.64,1.13
2.82,0.52,2.64,1.15
2.82,0.51,2.59,1.16
2.81,0.5,2.55,1.16
2.8,0.49,2.54,1.15
2.76,0.48,2.57,1.14
2.81,0.47,2.52,1.13
2.8,0.45,2.6,1.11
2.82,0.44,2.58,1.1
2.84,0.43,2.62,1.09
2.83,0.43,2.58,1.1
2.82,0.42,2.55,1.09
2.83,0.41,2.56,1.09
2.8,0.41,2.58,1.08
2.8,0.4,2.53,1.06
2.85,0.39,2.62,1.04
2.81,0.38,2.62,1.05
2.8,0.38,2.6,1.06
2.82,0.37,2.63,1.08
2.77,0.36,2.57,1.11
2.81,0.36,2.53,1.11
2.82,0.35,2.54,1.1
2.83,0.34,2.58,1.09
2.82,0.34,2.58,1.07
2.79,0.33,2.6,1.07
2.82,0.33,2.56,1.06
2.81,0.32,2.52,1.04
2.81,0.32,2.6,1.03
2.81,0.31,2.57,1.02
2.82,0.3,2.6,1
2.81,0.3,2.49,0.98
2.84,0.29,2.65,0.96
2.83,0.29,2.62,0.96
2.8,0.29,2.61,0.97
2.89,0.29,2.53,0.97
2.88,0.31,2.61,0.96
2.75,0.33,2.64,0.97
2.42,0.34,2.64,0.99
2.88,0.36,2.48,0.99
2.87,0.35,2.54,0.97
2.83,0.34,2.49,0.94
2.86,0.33,2.58,0.9
2.86,0.33,2.61,0.88
2.85,0.33,2.61,0.87
2.83,0.33,2.63,0.87
2.8,0.32,2.56,0.87
2.75,0.32,2.56,0.86
2.82,0.31,2.65,0.85
2.81,0.3,2.64,0.87
2.79,0.29,2.54,0.89
2.82,0.29,2.51,0.88
2.83,0.28,2.54,0.87
2.79,0.28,2.63,0.85
2.76,0.28,2.66,0.86
2.79,0.27,2.54,0.87
2.81,0.26,2.46,0.87
2.83,0.25,2.51,0.84
2.79,0.25,2.62,0.8
2.81,0.24,2.72,0.8
2.81,0.23,2.56,0.83
2.81,0.23,2.44,0.81
2.83,0.23,2.51,0.78
2.8,0.22,2.56,0.75
2.82,0.22,2.59,0.73
2.82,0.22,2.66,0.71
2.85,0.22,2.61,0.7
2.82,0.22,2.61,0.7
2.82,0.22,2.53,0.69
2.75,0.22,2.49,0.67
2.8,0.22,2.57,0.65
2.77,0.22,2.62,0.63
2.82,0.21,2.55,0.61
2.78,0.21,2.58,0.59
2.9,0.21,2.56,0.57
2.91,0.22,2.64,0.56
2.9,0.24,2.74,0.57
2.61,0.26,2.71,0.61
2.65,0.25,2.74,0.7
2.7,0.26,2.48,0.79
2.86,0.26,2.25,0.78
2.85,0.25,2.41,0.77
2.8,0.25,2.6,0.75
2.83,0.25,2.87,0.74
2.84,0.25,2.76,0.81
3.04,0.26,2.29,0.81
2.94,0.3,2.73,0.79
2.58,0.32,2.7,0.82
2.37,0.35,2.41,0.9
3.02,0.38,2.5,0.88
2.95,0.38,2.56,0.85
2.84,0.37,2.39,0.84
2.82,0.36,2.58,0.85
2.81,0.35,2.62,0.84
2.82,0.34,2.62,0.8
2.83,0.33,2.56,0.78
2.83,0.33,2.57,0.77
2.81,0.32,2.64,0.74
2.83,0.31,2.58,0.71
2.8,0.31,2.57,0.69
2.84,0.3,2.58,0.66
2.81,0.3,2.58,0.64
2.83,0.3,2.77,0.63
2.93,0.3,2.52,0.61
2.81,0.32,2.59,0.59
2.6,0.32,2.73,0.58
2.64,0.33,2.61,0.59
3.06,0.34,2.36,0.58
2.84,0.35,2.53,0.6
2.82,0.35,2.68,0.6
2.6,0.35,2.55,0.58
2.85,0.35,2.8,0.57
2.82,0.34,2.94,0.59
2.83,0.33,2.94,0.69
2.79,0.33,1.83,0.76
2.78,0.32,2.4,0.8
2.82,0.31,2.59,0.82
2.82,0.3,2.71,0.79
2.84,0.3,2.7,0.79
2.83,0.3,2.32,0.77
2.82,0.29,3.22,0.81
2.95,0.3,2.66,0.97
2.91,0.32,2.02,1.01
2.76,0.34,2.54,0.99
2.47,0.34,2.54,0.97
2.81,0.34,2.39,0.96
2.82,0.35,2.61,0.97
2.87,0.34,3.1,0.98
2.84,0.34,2.14,1.04
2.86,0.33,2.34,1.11
2.8,0.33,2.71,1.13
2.86,0.33,2.5,1.13
2.78,0.33,2.62,1.12
2.72,0.32,2.77,1.11
2.85,0.32,2.71,1.07
2.91,0.33,2.39,1.08
2.77,0.33,2.74,1.08
2.74,0.32,2.62,1.04
2.83,0.32,2.6,1
2.87,0.32,2.72,0.97
2.83,0.31,2.61,0.95
2.88,0.31,2.32,0.92
2.79,0.31,2.47,0.93
2.76,0.31,2.79,0.95
2.77,0.3,2.84,0.93
2.85,0.29,2.5,0.9
2.73,0.29,2.89,0.92
2.88,0.29,2.15,0.93
2.85,0.28,2.77,0.92
2.81,0.28,2.37,0.9
2.8,0.27,2.46,0.9
2.83,0.26,2.37,0.93
2.83,0.26,2.76,0.95
2.98,0.28,2.59,0.95
2.83,0.3,2.65,0.94
2.61,0.31,2.73,0.91
2.61,0.33,2.88,0.91
2.91,0.34,2.35,0.92
2.8,0.33,3.26,0.95
2.95,0.33,2.02,1.02
2.81,0.32,2.29,1.09
2.8,0.31,2.69,1.08
2.79,0.3,2.49,1.09
2.85,0.3,2.63,1.09
2.83,0.29,2.58,1.09
2.79,0.29,2.62,1.08
2.81,0.28,2.62,1.06
2.86,0.28,2.61,1.03
2.92,0.29,2.6,1.01
2.79,0.3,2.75,0.97
2.54,0.3,2.56,0.94
2.89,0.32,2.61,0.91
2.85,0.32,2.6,0.89
2.82,0.31,2.42,0.86
2.74,0.31,2.43,0.87
2.96,0.31,2.16,0.88
2.9,0.33,2.68,0.93
2.68,0.33,2.68,0.92
2.67,0.33,2.55,0.91
2.78,0.35,2.6,0.91
2.95,0.35,2.56,0.89
2.8,0.34,2.58,0.87
2.85,0.33,2.65,0.85
2.89,0.34,2.48,0.82
3.13,0.4,2.73,0.83
2.45,0.43,2.55,0.81
2.37,0.45,2.84,0.8
2.99,0.51,2.7,0.81
3.17,0.52,2.44,0.8
2.88,0.51,2.27,0.83
3.18,0.56,2.56,0.88
2.69,0.62,3.04,0.88
2.07,0.63,2.89,0.96
2.78,0.71,2.07,1.03
3.12,0.72,1.96,1.02
2.77,0.71,2.65,1.05
2.87,0.68,2.81,1.04
3.36,0.71,2.28,1.09
2.58,0.77,2.71,1.11
1.94,0.76,2.36,1.17
2.38,0.89,2.93,1.21
3.36,0.94,2.75,1.19
3.29,0.91,3,1.16
2.95,0.9,2.23,1.19
2.76,0.87,3,1.3
3.12,0.86,3.23,1.36
3.01,0.91,2.62,1.4
2.5,0.95,2.67,1.42
1.85,0.97,2.83,1.43
2.58,1.07,3.69,1.51
3.04,1.08,1.53,1.71
3.87,1.08,2,1.95
3.5,1.18,3.47,1.96
1.96,1.22,2.53,1.92
1.79,1.29,2.61,1.9
3.11,1.33,2.39,1.88
3.12,1.3,3.09,1.9
2.56,1.27,3.73,2.07
2.78,1.24,1.51,2.3
3.25,1.24,2.18,2.5
2.97,1.22,2.58,2.53
2.47,1.18,2.32,2.52
2.92,1.16,3.11,2.52
3.26,1.14,3.23,2.48
2.3,1.12,2.15,2.45
3.18,1.12,2.51,2.43
3.24,1.11,2.13,2.45
2.31,1.11,2.48,2.46
2.24,1.13,2.67,2.48
2.29,1.15,2.79,2.46
3.26,1.15,2.52,2.4
3.1,1.11,2.57,2.39
3.01,1.11,2.63,2.37
2.82,1.09,2.61,2.32
2.54,1.07,2.59,2.28
2.67,1.04,2.76,2.22
2.78,1.02,2.61,2.13
2.65,1.01,2.31,2.08
2.92,1,2.62,2.09
2.47,1,2.68,2.04
2.94,1,2.28,2
3.07,0.97,2.62,2.03
2.83,0.95,2.78,2
2.71,0.92,2.43,1.95
3.92,0.93,3.06,1.92
2.71,1.05,2.4,1.88
1.74,1.05,3.22,1.86
2.75,1.19,2.44,1.98
3.19,1.16,1.92,1.98
2.7,1.16,2.13,2.11
2.85,1.14,2.82,2.16
3.13,1.11,2.56,2.16
2.76,1.09,3.14,2.12
2.56,1.07,2.45,2.06
3.69,1.09,3.08,2.01
3.27,1.19,2.44,2.02
1.7,1.22,2.7,2.13
1.56,1.33,2.76,2.09
3.65,1.47,2.49,2.17
3.67,1.45,2.6,2.17
2.76,1.43,3.04,2.19
2.3,1.41,2.34,2.15
3.28,1.38,2.49,2.17
3.57,1.39,2.66,2.19
2.73,1.46,2.76,2.15
1.58,1.46,2.61,2.11
2.37,1.57,2.22,2.08
3.39,1.56,2.6,2.14
3,1.52,2.83,2.11
2.89,1.46,2.47,2.06
2.99,1.41,2.3,2.08
2.88,1.38,2.78,2.09
2.5,1.34,2.62,2.03
3.35,1.33,2.58,2.07
2.55,1.35,3.19,2.02
2.71,1.32,2.4,2.03
2.19,1.3,1.83,2
2.46,1.32,2.5,2.06
3.2,1.31,2.55,2.09
2.92,1.27,2.4,2.04
2.61,1.24,2.51,2.03
2.83,1.22,2.77,2.02
2.95,1.17,2.63,1.95
3.08,1.14,2.06,1.96
2.86,1.14,2.82,2.04
2.17,1.12,2.92,2
3.22,1.12,2.93,1.93
3.2,1.12,2.41,1.87
2.82,1.14,2.61,1.82
1.76,1.13,2.56,1.84
2.89,1.18,2.51,1.93
3.31,1.16,2.66,1.98
2.8,1.13,2.7,1.97
2.36,1.1,2.52,1.96
2.73,1.11,2.65,1.97
3.38,1.1,2.6,1.96
2.87,1.08,2.66,1.94
3.1,1.09,2.59,1.9
2.7,1.12,2.52,1.86
2.37,1.11,2.7,1.8
2.42,1.11,2.14,1.76
2.83,1.12,2.28,1.81
2.87,1.15,2.9,1.81
3.27,1.14,2.29,1.8
2.83,1.12,3.19,1.8
2.82,1.08,2.41,1.77
2.92,1.05,2.36,1.73
2.81,1.01,2.18,1.75
2.82,0.98,2.42,1.81
2.86,0.96,2.88,1.84
2.76,0.95,2.75,1.78
2.34,0.93,2.44,1.82
2.76,0.91,2.79,1.8
2.98,0.9,2.76,1.76
2.82,0.88,2.29,1.71
2.68,0.87,2.63,1.74
2.77,0.84,2.63,1.71
2.87,0.81,2.54,1.73
2.98,0.8,2.65,1.74
2.85,0.8,2.61,1.73
2.83,0.78,2.64,1.7
3.06,0.76,2.57,1.67
2.72,0.77,2.57,1.64
2.69,0.76,2.72,1.61
1.99,0.77,2.54,1.55
3.35,0.81,2.65,1.52
2.98,0.79,2.76,1.48
2.96,0.79,2.53,1.43
2.52,0.77,2.27,1.44
2.88,0.77,2.96,1.48
2.61,0.75,2.39,1.46
2.89,0.73,2.43,1.51
2.79,0.7,2.9,1.51
2.94,0.68,2.79,1.49
3.08,0.69,2.72,1.43
2.83,0.73,2.42,1.39
2.29,0.72,2.34,1.36
2.38,0.77,2.42,1.4
3.18,0.78,2.53,1.45
2.94,0.78,2.57,1.43
2.73,0.76,2.59,1.42
2.74,0.73,2.63,1.41
2.82,0.71,2.61,1.39
2.91,0.69,2.57,1.36
2.79,0.67,2.54,1.35
2.98,0.65,2.6,1.34
2.93,0.65,2.55,1.34
2.77,0.64,2.61,1.33
2.84,0.63,2.63,1.29
2.49,0.62,2.64,1.25
2.91,0.63,2.48,1.24
2.77,0.62,2.77,1.21
2.58,0.62,2.29,1.2
2.99,0.62,2.55,1.22
2.88,0.6,2.7,1.21
2.83,0.58,2.62,1.17
2.89,0.56,2.45,1.16
2.79,0.54,2.53,1.18
2.79,0.52,2.69,1.17
2.86,0.51,2.6,1.15
2.84,0.49,2.59,1.11
2.79,0.48,2.56,1.09
2.81,0.47,2.64,1.07
2.79,0.46,2.68,1.03
2.83,0.44,2.48,1.01
2.82,0.44,2.61,1
2.8,0.43,2.37,0.99
2.81,0.41,2.62,1.01
2.84,0.41,2.62,1.01
2.84,0.4,2.63,0.98
2.79,0.39,2.57,0.97
2.83,0.38,2.61,0.96
2.82,0.37,2.57,0.94
2.74,0.37,2.57,0.94
2.92,0.36,2.61,0.92
2.56,0.36,2.6,0.89
2.93,0.36,2.51,0.9
2.83,0.36,2.58,0.89
2.82,0.35,2.58,0.88
2.88,0.35,2.57,0.87
2.76,0.34,2.61,0.87
2.8,0.33,2.62,0.85
2.73,0.32,2.61,0.82
2.95,0.32,2.62,0.79
2.72,0.32,2.57,0.77
2.56,0.32,2.55,0.77
2.96,0.33,2.56,0.76
2.86,0.32,2.62,0.75
2.86,0.31,2.57,0.74
2.78,0.31,2.57,0.73
2.85,0.3,2.56,0.71
2.82,0.3,2.61,0.71
2.76,0.3,2.59,0.69
2.79,0.29,2.56,0.68
2.83,0.29,2.62,0.67
2.89,0.28,2.51,0.66
2.78,0.28,2.62,0.67
2.82,0.27,2.67,0.65
2.81,0.27,2.61,0.63
2.85,0.27,2.59,0.61
2.81,0.27,2.53,0.59
2.79,0.27,2.56,0.57
2.77,0.27,2.55,0.57
2.82,0.26,2.58,0.59
2.81,0.25,2.64,0.59
2.89,0.25,2.65,0.57
2.66,0.25,2.58,0.55
2.89,0.26,2.64,0.53
2.96,0.27,2.71,0.52
2.86,0.3,2.6,0.54
2.63,0.32,2.5,0.53
2.72,0.33,2.42,0.52
2.68,0.32,2.44,0.54
2.89,0.35,2.63,0.55
2.92,0.34,2.66,0.54
2.83,0.34,2.56,0.53
2.83,0.33,2.67,0.51
2.84,0.32,2.55,0.49
2.84,0.32,2.53,0.48
2.92,0.32,2.62,0.47
2.76,0.33,2.56,0.45
2.67,0.32,2.63,0.44
2.85,0.32,2.57,0.43
2.88,0.31,2.5,0.42
2.84,0.31,2.74,0.43
2.79,0.31,2.56,0.43
2.82,0.3,2.53,0.41
2.85,0.29,2.61,0.4
2.83,0.28,2.47,0.4
2.81,0.28,2.73,0.4
2.84,0.28,2.59,0.39
2.93,0.29,2.55,0.38
2.8,0.31,2.5,0.37
2.67,0.32,2.82,0.37
2.63,0.32,2.4,0.4
2.76,0.33,2.34,0.41
2.91,0.33,2.78,0.41
2.86,0.33,2.68,0.42
2.85,0.32,2.42,0.42
2.79,0.31,2.45,0.44
2.85,0.31,2.63,0.47
2.83,0.31,2.7,0.45
2.91,0.32,2.62,0.44
2.77,0.34,2.6,0.43
2.58,0.33,2.64,0.44
2.86,0.35,2.57,0.43
2.93,0.35,2.61,0.45
2.79,0.34,2.62,0.44
2.97,0.34,2.57,0.43
3,0.36,2.55,0.42
2.92,0.41,2.61,0.43
2.39,0.42,2.67,0.41
2.37,0.45,2.58,0.4
2.86,0.49,2.58,0.39
3.13,0.48,2.47,0.38
2.83,0.48,2.71,0.42
2.82,0.46,2.01,0.44
2.81,0.45,2.51,0.5
2.85,0.44,2.61,0.52
2.84,0.43,2.83,0.51
2.78,0.43,2.59,0.5
2.76,0.42,2.35,0.52
2.83,0.41,2.51,0.57
2.83,0.4,2.61,0.59
2.79,0.39,2.77,0.59
2.82,0.38,2.46,0.57
2.84,0.38,2.42,0.6
2.86,0.37,2.77,0.59
2.85,0.37,2.64,0.58
2.85,0.37,2.41,0.57
2.83,0.37,2.52,0.58
2.72,0.36,2.32,0.63
2.76,0.36,2.73,0.68
2.84,0.35,2.68,0.68
2.83,0.35,2.65,0.66
2.86,0.34,2.51,0.64
2.87,0.34,2.58,0.64
2.77,0.34,2.65,0.63
2.83,0.33,2.48,0.62
2.94,0.33,2.61,0.63
2.74,0.34,2.57,0.62
2.75,0.33,2.56,0.63
2.71,0.33,2.61,0.64
2.92,0.32,2.58,0.65
2.83,0.32,2.69,0.63
2.84,0.32,2.61,0.61
2.9,0.32,2.55,0.59
2.79,0.32,2.45,0.58
2.78,0.32,2.48,0.61
2.82,0.31,2.7,0.63
2.83,0.3,2.69,0.61
2.85,0.3,2.53,0.59
2.84,0.3,2.58,0.58
2.79,0.29,2.45,0.58
2.85,0.29,2.62,0.57
2.83,0.28,2.43,0.57
2.81,0.28,2.66,0.58
2.83,0.28,2.58,0.56
2.83,0.28,2.57,0.55
2.8,0.28,2.54,0.56
2.83,0.28,2.62,0.55
2.86,0.28,2.65,0.53
2.82,0.28,2.71,0.52
2.82,0.28,2.64,0.53
2.77,0.29,2.37,0.52
2.71,0.29,2.49,0.55
2.9,0.28,2.58,0.57
2.77,0.28,2.7,0.58
2.8,0.28,2.77,0.57
2.79,0.27,2.74,0.59
2.81,0.28,2.43,0.62
2.84,0.27,2.24,0.65
2.86,0.27,2.55,0.68
2.78,0.27,2.53,0.72
2.88,0.26,2.62,0.76
2.84,0.26,2.66,0.76
2.85,0.27,2.8,0.74
2.77,0.27,2.71,0.74
2.75,0.27,2.46,0.74
2.83,0.27,2.36,0.76
2.85,0.27,2.69,0.76
2.82,0.27,2.67,0.73
2.86,0.27,2.48,0.7
2.81,0.28,2.42,0.72
2.7,0.28,2.57,0.74
2.82,0.28,2.78,0.73
2.86,0.27,2.67,0.71
2.84,0.27,2.67,0.69
2.77,0.27,2.49,0.68
2.91,0.27,2.31,0.67
2.75,0.28,2.69,0.67
2.84,0.28,2.41,0.66
2.77,0.27,2.49,0.72
2.74,0.27,2.7,0.75
2.87,0.27,2.68,0.74
2.78,0.26,2.6,0.72
2.86,0.26,2.59,0.73
2.83,0.26,2.7,0.71
2.96,0.27,2.7,0.7
2.74,0.29,2.52,0.69
2.71,0.3,2.69,0.67
2.76,0.3,2.55,0.65
2.83,0.3,2.34,0.64
2.84,0.29,2.42,0.68
2.83,0.29,2.62,0.71
2.79,0.28,2.59,0.73
2.88,0.28,2.61,0.73
2.89,0.28,2.69,0.74
2.76,0.28,2.75,0.71
2.65,0.28,2.51,0.7
2.89,0.28,2.59,0.7
2.88,0.28,2.67,0.67
2.89,0.27,2.37,0.67
2.79,0.28,2.35,0.69
2.83,0.28,2.71,0.72
2.56,0.29,2.32,0.76
2.89,0.29,2.77,0.79
2.86,0.29,2.97,0.78
2.8,0.28,2.65,0.81
2.93,0.28,2.35,0.79
2.79,0.28,2.62,0.78
2.79,0.27,2.57,0.75
2.77,0.26,2.74,0.73
2.83,0.26,2.52,0.71
2.84,0.25,1.94,0.75
2.85,0.25,2.19,0.92
2.88,0.25,2.81,1.07
2.92,0.25,3.24,1.06
2.69,0.25,2.89,1.13
2.84,0.25,2.51,1.15
2.79,0.25,1.56,1.25
3.01,0.25,2.37,1.47
2.68,0.26,2.83,1.59
2.8,0.26,2.66,1.6
2.82,0.26,2.68,1.63
2.61,0.27,2.51,1.67
3.12,0.27,2.73,1.7
2.77,0.3,2.59,1.74
2.76,0.29,2.96,1.7
2.79,0.28,2.59,1.63
2.9,0.28,2.28,1.65
2.82,0.28,2.27,1.72
2.76,0.28,2.53,1.89
2.84,0.28,2.91,1.95
3.06,0.3,2.73,1.99
2.79,0.32,2.69,1.97
2.5,0.33,2.02,1.97
2.74,0.34,2.67,2.11
3.07,0.34,2.8,2.13
2.93,0.36,3.22,2.09
2.71,0.37,2.36,2.03
2.89,0.37,2.04,2.12
2.64,0.37,3.07,2.14
2.71,0.36,2.53,2.06
2.85,0.38,1.91,2.17
3.04,0.37,2.26,2.33
2.99,0.4,2.66,2.45
2.59,0.4,2.75,2.53
2.73,0.4,2.56,2.61
2.97,0.4,2.64,2.66
2.73,0.39,2.75,2.72
2.81,0.4,2.61,2.78
3.03,0.39,2.98,2.85
2.81,0.41,3.11,2.75
2.84,0.42,2.12,2.7
2.68,0.44,2.45,2.66
2.65,0.44,2.24,2.69
2.9,0.46,2.17,2.83
2.95,0.45,2.84,2.98
2.86,0.44,2.76,3.01
2.97,0.46,2.75,2.98
2.62,0.48,2.81,2.9
2.77,0.48,2.57,2.86
2.86,0.48,2.49,2.89
2.9,0.47,3.03,2.86
2.84,0.47,2.21,2.82
2.93,0.46,2.12,2.94
2.9,0.45,2.6,3.06
